id;da;setor;log;atual;rua;bairro;CEP;pgguia;ubs;ruagoogle;latitude;longitude;name;AREA_KM2;CODL;ruas;ruagooglecrua;color;source;precision;PrimeiroDeInicio;ÚltimoDeFim;Inicio;Fim;LADO
2407;84;;TRAVESSA;NAO;LODOVICO RANZI (INICIO A 53)   ;VILA DOM PEDRO II;02243-090;;UBS VL NIVI;-;0;0;Travessa Lodovico Ranzi , 53 - Vila Dom Pedro Ii , São Paulo - SP, 02243-090;2,93;262137;Tv Lodovico Ranzi;Travessa Lodovico Ranzi , 53 - Vila Dom Pedro Ii , São Paulo - SP, 02243-090;;Google;OVER_QUERY_LIMIT;;;;53
2408;84;;TRAVESSA;NAO;LOPES GONCALVES  (INICIO A 79)   ;VILA NOVA MAZZEI;02317-020;;UBS CJ DO IPESP;-;0;0;Travessa Lopes Goncalves , 79 - Vila Nova Mazzei , São Paulo - SP, 02317-020;3,58;406155;Tv Lopes Goncalves;Travessa Lopes Goncalves , 79 - Vila Nova Mazzei , São Paulo - SP, 02317-020;;Google;OVER_QUERY_LIMIT;;;;79
2409;84;;TRAVESSA;NAO;LUIGI MADONIS  (INICIO A 42)   ;PARADA INGLESA;02248-160;;UBS VL NIVI;-;0;0;Travessa Luigi Madonis , 42 - Parada Inglesa , São Paulo - SP, 02248-160;2,93;431605;Tv Luigi Madonis;Travessa Luigi Madonis , 42 - Parada Inglesa , São Paulo - SP, 02248-160;;Google;OVER_QUERY_LIMIT;;;;42
2410;71;;TRAVESSA;NAO;LUIS GONCALVES (INICIO A 273)  ;SANTA TERESINHA;02462-100;;UBS CHORA MENINO;-;0;0;Travessa Luis Goncalves , 273 - Santa Teresinha , São Paulo - SP, 02462-100;4,28;122440;Tv Luis Goncalves;Travessa Luis Goncalves , 273 - Santa Teresinha , São Paulo - SP, 02462-100;;Google;OVER_QUERY_LIMIT;;;;273
2412;84;;TRAVESSA;NAO;LUIZ LECONTE (INICIO A 42)   ;VILA NOVA MAZZEI;02317-240;;UBS CJ DO IPESP;-;0;0;Travessa Luiz Leconte , 42 - Vila Nova Mazzei , São Paulo - SP, 02317-240;3,58;425370;Tv Luiz Leconte;Travessa Luiz Leconte , 42 - Vila Nova Mazzei , São Paulo - SP, 02317-240;;Google;OVER_QUERY_LIMIT;;;;42
2413;84;;TRAVESSA;NAO;LUZ AZUL (INICIO A 100)  ;SANTA TERESINHA;02271-170;;UBS VL NIVI;-;0;0;Travessa Luz Azul , 100 - Santa Teresinha , São Paulo - SP, 02271-170;2,93;770019;Tv Luz Azul;Travessa Luz Azul , 100 - Santa Teresinha , São Paulo - SP, 02271-170;;Google;OVER_QUERY_LIMIT;;;;100
2414;71;;TRAVESSA;NAO;MAL HERMES DA FONSECA  (INICIO A 62)   ;SANTANA;02020-001;;UBS CHORA MENINO;-;0;0;Travessa Mal Hermes Da Fonseca , 62 - Santana , São Paulo - SP, 02020-001;4,28;87440;Tv Mal Hermes da Fonseca;Travessa Mal Hermes Da Fonseca , 62 - Santana , São Paulo - SP, 02020-001;;Google;OVER_QUERY_LIMIT;;;;62
2415;71;;TRAVESSA;NAO;MANOEL FERREIRA DA SILVA (INICIO A 51)   ;SANTA TERESINHA;02450-042;;UBS CHORA MENINO;-;0;0;Travessa Manoel Ferreira Da Silva , 51 - Santa Teresinha , São Paulo - SP, 02450-042;4,28;434833;Tv Manoel Ferreira da Silva;Travessa Manoel Ferreira Da Silva , 51 - Santa Teresinha , São Paulo - SP, 02450-042;;Google;OVER_QUERY_LIMIT;;;;51
2416;71;;TRAVESSA;NAO;MANOEL FRANCISCO S. DOS REIS (INICIO A 30)   ;IMIRIM;02463-082;;UBS CHORA MENINO;-;0;0;Travessa Manoel Francisco S. Dos Reis , 30 - Imirim , São Paulo - SP, 02463-082;4,28;275948;Tv Manoel Francisco S. dos Reis;Travessa Manoel Francisco S. Dos Reis , 30 - Imirim , São Paulo - SP, 02463-082;;Google;OVER_QUERY_LIMIT;;;;30
2417;84;;TRAVESSA;NAO;MANUEL FRAGA (INICIO A 64)   ;VILA NOVA MAZZEI;02317-250;;UBS CJ DO IPESP;-;0;0;Travessa Manuel Fraga , 64 - Vila Nova Mazzei , São Paulo - SP, 02317-250;3,58;425362;Tv Manuel Fraga;Travessa Manuel Fraga , 64 - Vila Nova Mazzei , São Paulo - SP, 02317-250;;Google;OVER_QUERY_LIMIT;;;;64
2418;84;;TRAVESSA;NAO;MANUEL MORAN (INICIO A 144)  ;PARADA INGLESA;02248-020;;UBS VL NIVI;-;0;0;Travessa Manuel Moran , 144 - Parada Inglesa , São Paulo - SP, 02248-020;2,93;55590;Tv Manuel Moran;Travessa Manuel Moran , 144 - Parada Inglesa , São Paulo - SP, 02248-020;;Google;OVER_QUERY_LIMIT;;;;144
2419;84;;TRAVESSA;NAO;MANUEL RINCON  (INICIO A 137)  ;;00000-000;;UBS VL NIVI;-;0;0;Travessa Manuel Rincon , 137 - São Paulo - SP;2,93;476447;Tv Manuel Rincon;Travessa Manuel Rincon , 137 - São Paulo - SP;;Google;OVER_QUERY_LIMIT;;;;137
2420;84;;TRAVESSA;NAO;MAR PORTUGUES  (INICIO A 90)   ;VILA MAZZEI;02312-180;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Mar Portugues , 90 - Vila Mazzei , São Paulo - SP, 02312-180;2,93;277304;Tv Mar Portugues;Travessa Mar Portugues , 90 - Vila Mazzei , São Paulo - SP, 02312-180;;Google;OVER_QUERY_LIMIT;;;;90
2421;71;;TRAVESSA;NAO;MARCOS BALCARCE  (INICIO A 49)   ;CHORA MENINO;02462-035;;UBS CHORA MENINO;-;0;0;Travessa Marcos Balcarce , 49 - Chora Menino , São Paulo - SP, 02462-035;4,28;422665;Tv Marcos Balcarce;Travessa Marcos Balcarce , 49 - Chora Menino , São Paulo - SP, 02462-035;;Google;OVER_QUERY_LIMIT;;;;49
2422;71;;TRAVESSA;NAO;MARIA ALVES  (INICIO A 33)   ;JARDIM SAO PAULO;02040-080;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Travessa Maria Alves , 33 - Jardim Sao Paulo , São Paulo - SP, 02040-080;8,83;260800;Tv Maria Alves;Travessa Maria Alves , 33 - Jardim Sao Paulo , São Paulo - SP, 02040-080;;Google;OVER_QUERY_LIMIT;;;;33
2423;84;;TRAVESSA;NAO;MARIO ANTONIO CORREIA  (INICIO A 191)  ;TUCURUVI;02342-170;;UBS CJ DO IPESP;-;0;0;Travessa Mario Antonio Correia , 191 - Tucuruvi , São Paulo - SP, 02342-170;3,58;691976;Tv Mario Antonio Correia;Travessa Mario Antonio Correia , 191 - Tucuruvi , São Paulo - SP, 02342-170;;Google;OVER_QUERY_LIMIT;;;;191
2424;84;;TRAVESSA;NAO;MARIO APONI  (INICIO A 46)   ;PARADA INGLESA;02247-250;;UBS VL NIVI;-;0;0;Travessa Mario Aponi , 46 - Parada Inglesa , São Paulo - SP, 02247-250;2,93;450570;Tv Mario Aponi;Travessa Mario Aponi , 46 - Parada Inglesa , São Paulo - SP, 02247-250;;Google;OVER_QUERY_LIMIT;;;;46
2425;84;;TRAVESSA;NAO;MARTIN FABER (INICIO A 51)   ;PARQUE VITORIA;02270-140;;UBS VL NIVI;-;0;0;Travessa Martin Faber , 51 - Parque Vitoria , São Paulo - SP, 02270-140;2,93;293989;Tv Martin Faber;Travessa Martin Faber , 51 - Parque Vitoria , São Paulo - SP, 02270-140;;Google;OVER_QUERY_LIMIT;;;;51
2426;84;;TRAVESSA;NAO;MATHEUS RICCIARDI  (INICIO A 77)   ;TUCURUVI;02242-030;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Matheus Ricciardi , 77 - Tucuruvi , São Paulo - SP, 02242-030;2,93;173835;Tv Matheus Ricciardi;Travessa Matheus Ricciardi , 77 - Tucuruvi , São Paulo - SP, 02242-030;;Google;OVER_QUERY_LIMIT;;;;77
2427;84;;TRAVESSA;NAO;MATIAS ALBANO  (INICIO A 35)   ;VILA MAZZEI;02311-300;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Matias Albano , 35 - Vila Mazzei , São Paulo - SP, 02311-300;2,93;463590;Tv Matias Albano;Travessa Matias Albano , 35 - Vila Mazzei , São Paulo - SP, 02311-300;;Google;OVER_QUERY_LIMIT;;;;35
2428;71;;TRAVESSA;NAO;MESSIAS FERREIRA AZEVEDO FILHO (INICIO A 30)   ;IMIRIM;02467-004;;UBS CHORA MENINO;-;0;0;Travessa Messias Ferreira Azevedo Filho , 30 - Imirim , São Paulo - SP, 02467-004;4,28;606030;Tv Messias Ferreira Azevedo Filho;Travessa Messias Ferreira Azevedo Filho , 30 - Imirim , São Paulo - SP, 02467-004;;Google;OVER_QUERY_LIMIT;;;;30
2429;84;;TRAVESSA;NAO;MIL E UMA NOITES (INICIO A 59)   ;VILA CONSTANCIA;02256-055;;UBS VL NIVI;-;0;0;Travessa Mil E Uma Noites , 59 - Vila Constancia , São Paulo - SP, 02256-055;2,93;794988;Tv Mil E Uma Noites;Travessa Mil E Uma Noites , 59 - Vila Constancia , São Paulo - SP, 02256-055;;Google;OVER_QUERY_LIMIT;;;;59
2430;71;;TRAVESSA;NAO;NAGIB CHOHFI (INICIO A 72)   ;SANTANA;02405-011;;UBS CHORA MENINO;-;0;0;Travessa Nagib Chohfi , 72 - Santana , São Paulo - SP, 02405-011;4,28;275921;Tv Nagib Chohfi;Travessa Nagib Chohfi , 72 - Santana , São Paulo - SP, 02405-011;;Google;OVER_QUERY_LIMIT;;;;72
2431;84;;TRAVESSA;NAO;NAIR (INICIO A 84)   ;VILA MAZZEI;02311-060;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Nair , 84 - Vila Mazzei , São Paulo - SP, 02311-060;2,93;201286;Tv Nair;Travessa Nair , 84 - Vila Mazzei , São Paulo - SP, 02311-060;;Google;OVER_QUERY_LIMIT;;;;84
2432;84;;TRAVESSA;NAO;NAIR GIL FERNANDES (INICIO A 89)   ;SANTA TERESINHA;02270-150;;UBS VL NIVI;-;0;0;Travessa Nair Gil Fernandes , 89 - Santa Teresinha , São Paulo - SP, 02270-150;2,93;414050;Tv Nair Gil Fernandes;Travessa Nair Gil Fernandes , 89 - Santa Teresinha , São Paulo - SP, 02270-150;;Google;OVER_QUERY_LIMIT;;;;89
2433;84;;TRAVESSA;NAO;NARAYANA (INICIO A 38)   ;VILA GUSTAVO;02253-060;;UBS VL NIVI;-;0;0;Travessa Narayana , 38 - Vila Gustavo , São Paulo - SP, 02253-060;2,93;407470;Tv Narayana;Travessa Narayana , 38 - Vila Gustavo , São Paulo - SP, 02253-060;;Google;OVER_QUERY_LIMIT;;;;38
2434;51;;TRAVESSA;NAO;NATALIS  (INICIO A 32)   ;VILA ROMERO;02468-072;;UBS LAUZANE PAULISTA;-;0;0;Travessa Natalis , 32 - Vila Romero , São Paulo - SP, 02468-072;3,45;419940;Tv Natalis;Travessa Natalis , 32 - Vila Romero , São Paulo - SP, 02468-072;;Google;OVER_QUERY_LIMIT;;;;32
2435;51;;TRAVESSA;NAO;NECO (INICIO A 78)   ;VILA BASILEIA;02471-085;;UBS LAUZANE PAULISTA;-;0;0;Travessa Neco , 78 - Vila Basileia , São Paulo - SP, 02471-085;3,45;726338;Tv Neco;Travessa Neco , 78 - Vila Basileia , São Paulo - SP, 02471-085;;Google;OVER_QUERY_LIMIT;;;;78
2436;84;;TRAVESSA;NAO;NICOLA PARMA (INICIO A 42)   ;VILA GUSTAVO;02206-110;;UBS VL NIVI;-;0;0;Travessa Nicola Parma , 42 - Vila Gustavo , São Paulo - SP, 02206-110;2,93;769622;Tv Nicola Parma;Travessa Nicola Parma , 42 - Vila Gustavo , São Paulo - SP, 02206-110;;Google;OVER_QUERY_LIMIT;;;;42
2437;51;;TRAVESSA;NAO;NORMA VANCE  (INICIO A 60)   ;JARDIM TERESA CRISTINA;02421-060;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;-;0;0;Travessa Norma Vance , 60 - Jardim Teresa Cristina , São Paulo - SP, 02421-060;1,62;732478;Tv Norma Vance;Travessa Norma Vance , 60 - Jardim Teresa Cristina , São Paulo - SP, 02421-060;;Google;OVER_QUERY_LIMIT;;;;60
2438;84;;TRAVESSA;NAO;NSRA APARECIDA (INICIO A 89)   ;VILA MAZZEI;02307-160;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Nsra Aparecida , 89 - Vila Mazzei , São Paulo - SP, 02307-160;2,93;203122;Tv Nsra Aparecida;Travessa Nsra Aparecida , 89 - Vila Mazzei , São Paulo - SP, 02307-160;;Google;OVER_QUERY_LIMIT;;;;89
2439;84;;TRAVESSA;NAO;NUVEM MENSAGEIRA (INICIO A 42)   ;VILA MAZZEI;02310-000;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Nuvem Mensageira , 42 - Vila Mazzei , São Paulo - SP, 02310-000;2,93;301078;Tv Nuvem Mensageira;Travessa Nuvem Mensageira , 42 - Vila Mazzei , São Paulo - SP, 02310-000;;Google;OVER_QUERY_LIMIT;;;;42
2440;84;;TRAVESSA;NAO;NUVENS (INICIO A 74)   ;PARADA INGLESA;02247-260;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Nuvens , 74 - Parada Inglesa , São Paulo - SP, 02247-260;2,93;7749;Tv Nuvens;Travessa Nuvens , 74 - Parada Inglesa , São Paulo - SP, 02247-260;;Google;OVER_QUERY_LIMIT;;;;74
2441;84;;TRAVESSA;NAO;ODE MARCIAL  (INICIO A 134)  ;VILA DOM PEDRO II;02244-100;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Ode Marcial , 134 - Vila Dom Pedro Ii , São Paulo - SP, 02244-100;2,93;131113;Tv Ode Marcial;Travessa Ode Marcial , 134 - Vila Dom Pedro Ii , São Paulo - SP, 02244-100;;Google;OVER_QUERY_LIMIT;;;;134
2442;84;;TRAVESSA;NAO;ODE MARITIMA (INICIO A 39)   ;VILA PEDROSO;02250-230;;UBS VL NIVI;-;0;0;Travessa Ode Maritima , 39 - Vila Pedroso , São Paulo - SP, 02250-230;2,93;418234;Tv Ode Maritima;Travessa Ode Maritima , 39 - Vila Pedroso , São Paulo - SP, 02250-230;;Google;OVER_QUERY_LIMIT;;;;39
2443;84;;TRAVESSA;NAO;OLIMPO (INICIO A 116)  ;TUCURUVI;02271-010;;UBS VL NIVI;-;0;0;Travessa Olimpo , 116 - Tucuruvi , São Paulo - SP, 02271-010;2,93;300764;Tv Olimpo;Travessa Olimpo , 116 - Tucuruvi , São Paulo - SP, 02271-010;;Google;OVER_QUERY_LIMIT;;;;116
2444;71;;TRAVESSA;NAO;OLYMPIO ALEXANDRE  (INICIO A 34)   ;JARDIM SAO PAULO;02041-045;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Travessa Olympio Alexandre , 34 - Jardim Sao Paulo , São Paulo - SP, 02041-045;8,83;444189;Tv Olympio Alexandre;Travessa Olympio Alexandre , 34 - Jardim Sao Paulo , São Paulo - SP, 02041-045;;Google;OVER_QUERY_LIMIT;;;;34
2445;84;;TRAVESSA;NAO;ONCA PINTADA (INICIO A 49)   ;PARADA INGLESA;02245-170;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Onca Pintada , 49 - Parada Inglesa , São Paulo - SP, 02245-170;2,93;463256;Tv Onca Pintada;Travessa Onca Pintada , 49 - Parada Inglesa , São Paulo - SP, 02245-170;;Google;OVER_QUERY_LIMIT;;;;49
2446;51;;TRAVESSA;NAO;ORLANDO SATRIANO (INICIO A 31)   ;VILA AURORA;02333-040;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;-;0;0;Travessa Orlando Satriano , 31 - Vila Aurora , São Paulo - SP, 02333-040;1,62;732885;Tv Orlando Satriano;Travessa Orlando Satriano , 31 - Vila Aurora , São Paulo - SP, 02333-040;;Google;OVER_QUERY_LIMIT;;;;31
2447;84;;TRAVESSA;NAO;ORTEGA (INICIO A 131)  ;VILA GUSTAVO;02251-130;;UBS VL NIVI;-;0;0;Travessa Ortega , 131 - Vila Gustavo , São Paulo - SP, 02251-130;2,93;150894;Tv Ortega;Travessa Ortega , 131 - Vila Gustavo , São Paulo - SP, 02251-130;;Google;OVER_QUERY_LIMIT;;;;131
2448;84;;TRAVESSA;NAO;OSWALDO LAZZERI  (INICIO A 37)   ;VILA MAZZEI;02311-230;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Oswaldo Lazzeri , 37 - Vila Mazzei , São Paulo - SP, 02311-230;2,93;433101;Tv Oswaldo Lazzeri;Travessa Oswaldo Lazzeri , 37 - Vila Mazzei , São Paulo - SP, 02311-230;;Google;OVER_QUERY_LIMIT;;;;37
2449;71;;TRAVESSA;NAO;OSWALDO NAZARENO LUPATTELLI  (INICIO A 280)  ;SANTANA;02038-000;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Travessa Oswaldo Nazareno Lupattelli , 280 - Santana , São Paulo - SP, 02038-000;8,83;716324;Tv Oswaldo Nazareno Lupattelli;Travessa Oswaldo Nazareno Lupattelli , 280 - Santana , São Paulo - SP, 02038-000;;Google;OVER_QUERY_LIMIT;;;;280
2450;84;;TRAVESSA;NAO;OSWALDO RENATO PETRAUSKAS  (INICIO A 40)   ;VILA NIVI;02254-110;;UBS VL NIVI;-;0;0;Travessa Oswaldo Renato Petrauskas , 40 - Vila Nivi , São Paulo - SP, 02254-110;2,93;421600;Tv Oswaldo Renato Petrauskas;Travessa Oswaldo Renato Petrauskas , 40 - Vila Nivi , São Paulo - SP, 02254-110;;Google;OVER_QUERY_LIMIT;;;;40
2451;84;;TRAVESSA;NAO;OTADA  (INICIO A 71)   ;PARADA INGLESA;02247-010;;UBS VL NIVI;-;0;0;Travessa Otada , 71 - Parada Inglesa , São Paulo - SP, 02247-010;2,93;34959;Tv Otada;Travessa Otada , 71 - Parada Inglesa , São Paulo - SP, 02247-010;;Google;OVER_QUERY_LIMIT;;;;71
2452;84;;TRAVESSA;NAO;PANDORA  (INICIO A 84)   ;TUCURUVI;02307-090;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Pandora , 84 - Tucuruvi , São Paulo - SP, 02307-090;2,93;300640;Tv Pandora;Travessa Pandora , 84 - Tucuruvi , São Paulo - SP, 02307-090;;Google;OVER_QUERY_LIMIT;;;;84
2453;84;;TRAVESSA;NAO;PARTICULAR (INICIO A 45)   ;;00000-000;;UBS VL NIVI;-;0;0;Travessa Particular , 45 - São Paulo - SP;2,93;794848;Tvp S/N;Travessa Particular , 45 - São Paulo - SP;;Google;OVER_QUERY_LIMIT;;;;45
2454;84;;TRAVESSA;NAO;PARTICULAR (INICIO A 43)   ;;00000-000;;UBS VL NIVI;-;0;0;Travessa Particular , 43 - São Paulo - SP;2,93;769797;Tvp S/N;Travessa Particular , 43 - São Paulo - SP;;Google;OVER_QUERY_LIMIT;;;;43
2455;84;;TRAVESSA;NAO;PARTICULAR (INICIO A 45)   ;VILA NOVA MAZZEI;02316-000;;UBS CJ DO IPESP;-;0;0;Travessa Particular , 45 - Vila Nova Mazzei , São Paulo - SP, 02316-000;3,58;768600;Tvp S/N;Travessa Particular , 45 - Vila Nova Mazzei , São Paulo - SP, 02316-000;;Google;OVER_QUERY_LIMIT;;;;45
2456;84;;TRAVESSA;NAO;PEDRO AGOTE  (INICIO A 25)   ;VILA GUSTAVO;02206-120;;UBS VL NIVI;-;0;0;Travessa Pedro Agote , 25 - Vila Gustavo , São Paulo - SP, 02206-120;2,93;407224;Tv Pedro Agote;Travessa Pedro Agote , 25 - Vila Gustavo , São Paulo - SP, 02206-120;;Google;OVER_QUERY_LIMIT;;;;25
2457;84;;TRAVESSA;NAO;PEGASO (INICIO A 48)   ;TUCURUVI;02310-090;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Pegaso , 48 - Tucuruvi , São Paulo - SP, 02310-090;2,93;409693;Tv Pegaso;Travessa Pegaso , 48 - Tucuruvi , São Paulo - SP, 02310-090;;Google;OVER_QUERY_LIMIT;;;;48
2458;84;;TRAVESSA;NAO;PITEU  (INICIO A 104)  ;TUCURUVI;02269-100;;UBS VL NIVI;-;0;0;Travessa Piteu , 104 - Tucuruvi , São Paulo - SP, 02269-100;2,93;794929;Tv Piteu;Travessa Piteu , 104 - Tucuruvi , São Paulo - SP, 02269-100;;Google;OVER_QUERY_LIMIT;;;;104
2459;84;;TRAVESSA;NAO;PITON  (INICIO A 97)   ;TUCURUVI;02310-210;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Piton , 97 - Tucuruvi , São Paulo - SP, 02310-210;2,93;767328;Tv Piton;Travessa Piton , 97 - Tucuruvi , São Paulo - SP, 02310-210;;Google;OVER_QUERY_LIMIT;;;;97
2460;51;;TRAVESSA;NAO;PLINIO MARQUES (INICIO A 130)  ;JARDIM CARLU;02423-155;;UBS HORTO FLORESTAL;-;0;0;Travessa Plinio Marques , 130 - Jardim Carlu , São Paulo - SP, 02423-155;8,15;280011;Tv Plinio Marques;Travessa Plinio Marques , 130 - Jardim Carlu , São Paulo - SP, 02423-155;;Google;OVER_QUERY_LIMIT;;;;130
2461;51;;TRAVESSA;NAO;PRECIOSA (INICIO A 30)   ;LAUZANE PAULISTA;02441-105;;UBS LAUZANE PAULISTA;-;0;0;Travessa Preciosa , 30 - Lauzane Paulista , São Paulo - SP, 02441-105;3,45;728586;Tv Preciosa;Travessa Preciosa , 30 - Lauzane Paulista , São Paulo - SP, 02441-105;;Google;OVER_QUERY_LIMIT;;;;30
2462;84;;TRAVESSA;NAO;QUEFREN  (INICIO A 43)   ;TUCURUVI;02303-037;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Quefren , 43 - Tucuruvi , São Paulo - SP, 02303-037;2,93;463876;Tv Quefren;Travessa Quefren , 43 - Tucuruvi , São Paulo - SP, 02303-037;;Google;OVER_QUERY_LIMIT;;;;43
2464;84;;TRAVESSA;NAO;RAFAEL MACHADO (INICIO A 27)   ;PARADA INGLESA;02247-200;;UBS VL NIVI;-;0;0;Travessa Rafael Machado , 27 - Parada Inglesa , São Paulo - SP, 02247-200;2,93;400831;Tv Rafael Machado;Travessa Rafael Machado , 27 - Parada Inglesa , São Paulo - SP, 02247-200;;Google;OVER_QUERY_LIMIT;;;;27
2465;84;;TRAVESSA;NAO;REGIA  (INICIO A 23)   ;TUCURUVI;02253-030;;UBS VL NIVI;-;0;0;Travessa Regia , 23 - Tucuruvi , São Paulo - SP, 02253-030;2,93;704091;Tv Regia;Travessa Regia , 23 - Tucuruvi , São Paulo - SP, 02253-030;;Google;OVER_QUERY_LIMIT;;;;23
2466;51;;TRAVESSA;NAO;REINO DOS ANDRADAS (INICIO A 44)   ;CHACARA DO ENCOSTO;02417-250;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;-;0;0;Travessa Reino Dos Andradas , 44 - Chacara Do Encosto , São Paulo - SP, 02417-250;1,62;457116;Tv Reino dos Andradas;Travessa Reino Dos Andradas , 44 - Chacara Do Encosto , São Paulo - SP, 02417-250;;Google;OVER_QUERY_LIMIT;;;;44
2467;84;;TRAVESSA;NAO;RENE VICTOR VERNAGLIA  (INICIO A 30)   ;TUCURUVI;02342-180;;UBS CJ DO IPESP;-;0;0;Travessa Rene Victor Vernaglia , 30 - Tucuruvi , São Paulo - SP, 02342-180;3,58;8389;Tv Rene Victor Vernaglia;Travessa Rene Victor Vernaglia , 30 - Tucuruvi , São Paulo - SP, 02342-180;;Google;OVER_QUERY_LIMIT;;;;30
2468;51;;TRAVESSA;NAO;ROSA RODRIGUES ZERBINI (INICIO A 47)   ;LAUZANE PAULISTA;02441-025;;UBS LAUZANE PAULISTA;-;0;0;Travessa Rosa Rodrigues Zerbini , 47 - Lauzane Paulista , São Paulo - SP, 02441-025;3,45;201189;Tv Rosa Rodrigues Zerbini;Travessa Rosa Rodrigues Zerbini , 47 - Lauzane Paulista , São Paulo - SP, 02441-025;;Google;OVER_QUERY_LIMIT;;;;47
2469;84;;TRAVESSA;NAO;RUBENS DIAS  (INICIO A 44)   ;VILA MAZZEI;02310-080;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Rubens Dias , 44 - Vila Mazzei , São Paulo - SP, 02310-080;2,93;438537;Tv Rubens Dias;Travessa Rubens Dias , 44 - Vila Mazzei , São Paulo - SP, 02310-080;;Google;OVER_QUERY_LIMIT;;;;44
2470;71;;TRAVESSA;NAO;RUTH NOWOTTNE NORONHA  (INICIO A 47)   ;VILA PAULICEIA;02301-150;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Travessa Ruth Nowottne Noronha , 47 - Vila Pauliceia , São Paulo - SP, 02301-150;8,83;434132;Tv Ruth Nowottne Noronha;Travessa Ruth Nowottne Noronha , 47 - Vila Pauliceia , São Paulo - SP, 02301-150;;Google;OVER_QUERY_LIMIT;;;;47
2471;84;;TRAVESSA;NAO;S KITTS E NEVIS  (INICIO A 43)   ;PARADA INGLESA;02245-030;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa S Kitts E Nevis , 43 - Parada Inglesa , São Paulo - SP, 02245-030;2,93;360848;Tv S Kitts E Nevis;Travessa S Kitts E Nevis , 43 - Parada Inglesa , São Paulo - SP, 02245-030;;Google;OVER_QUERY_LIMIT;;;;43
2472;84;;TRAVESSA;NAO;S/N  (INICIO A 38)   ;;00000-000;;UBS VL NIVI;-;0;0;Travessa S/N , 38 - São Paulo - SP;2,93;300950;Tv S/N;Travessa S/N , 38 - São Paulo - SP;;Google;OVER_QUERY_LIMIT;;;;38
2473;84;;TRAVESSA;NAO;SAGAS  (INICIO A 99)   ;;02310-005;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Travessa Sagas , 99 - São Paulo - SP, 02310-005;2,93;691828;Tv Sagas;Travessa Sagas , 99 - São Paulo - SP, 02310-005;;Google;OVER_QUERY_LIMIT;;;;99
2474;84;;TRAVESSA;NAO;SAGATE DO EGITO  (INICIO A 78)   ;VILA GUSTAVO;02250-060;;UBS VL NIVI;-;0;0;Travessa Sagate Do Egito , 78 - Vila Gustavo , São Paulo - SP, 02250-060;2,93;794635;Tv Sagate do Egito;Travessa Sagate Do Egito , 78 - Vila Gustavo , São Paulo - SP, 02250-060;;Google;OVER_QUERY_LIMIT;;;;78
2475;84;;TRAVESSA;NAO;SALVADOR CARVALHO DO A. GURGEL (INICIO A 109)  ;VILA DOM PEDRO II;02246-070;;UBS VL NIVI;-;0;0;Travessa Salvador Carvalho Do A. Gurgel , 109 - Vila Dom Pedro Ii , São Paulo - SP, 02246-070;2,93;102997;Tv Salvador Carvalho do A. Gurgel;Travessa Salvador Carvalho Do A. Gurgel , 109 - Vila Dom Pedro Ii , São Paulo - SP, 02246-070;;Google;OVER_QUERY_LIMIT;;;;109
2476;84;;TRAVESSA;NAO;SERAFIM FERRARI  (INICIO A 47)   ;PARADA INGLESA;02247-230;;UBS VL NIVI;-;0;0;Travessa Serafim Ferrari , 47 - Parada Inglesa , São Paulo - SP, 02247-230;2,93;205613;Tv Serafim Ferrari;Travessa Serafim Ferrari , 47 - Parada Inglesa , São Paulo - SP, 02247-230;;Google;OVER_QUERY_LIMIT;;;;47
2477;84;;TRAVESSA;NAO;SEXTILHAS DE FREI ANTAO  (INICIO A 43)   ;VILA GUSTAVO;02209-230;;UBS VL NIVI;-;0;0;Travessa Sextilhas De Frei Antao , 43 - Vila Gustavo , São Paulo - SP, 02209-230;2,93;4677;Tv Sextilhas de Frei Antao;Travessa Sextilhas De Frei Antao , 43 - Vila Gustavo , São Paulo - SP, 02209-230;;Google;OVER_QUERY_LIMIT;;;;43
